vin,back_legroom_mm,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom_mm,fuel_type,height_mm,highway_fuel_economy,horsepower,interior_color,is_new,latitude,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase_mm,width_mm,year,price
1.0,1003.3,SUV / Crossover,Tustin,24.0,6,92782,2000.0,4.0,STELLAR BLACK METALLIC,True,1026.1599999999999,Gasoline,1605.28,30.0,237.0,Gray (LIGHT PLATINUM / JET BLACK),True,33.7274,1005.5,BLACK,-117.797,Cadillac,5.0,3.0,XT4,237.0,0.0,4.636363636363637,879.0,A,Automatic,FWD,2778.7599999999998,2120.9,2020,39015.0
5.0,1038.86,Minivan,Scottsdale,19.0,49,85260,3500.0,6.0,Platinum White Pearl,True,1038.86,Gasoline,1767.8399999999997,28.0,280.0,Brown (Beige),True,33.6347,1006.5,GRAY,-111.911,Honda,8.0,1.0,Odyssey,280.0,0.0,3.4545454545454546,2481.0,A,Automatic,FWD,2999.74,2344.4199999999996,2020,33246.0
5.0,1059.18,SUV / Crossover,Middletown,19.0,3,6457,3500.0,6.0,Glacier White,True,1074.4199999999998,Gasoline,1783.08,26.0,284.0,almond,False,41.5905,1005.5,WHITE,-72.6757,Nissan,7.0,32326.0,Pathfinder,284.0,138.0,4.047619047619048,2529.5,CVT,Continuously Variable Transmission,4WD,2900.68,1960.8799999999999,2017,25800.0
3.0,792.4799999999999,Sedan,Addison,27.0,44,75001,1600.0,4.0,White,False,1107.44,Gasoline,1475.74,37.0,120.0,,False,32.9516,1006.5,WHITE,-96.8327,Ford,5.0,38200.0,Fiesta,120.0,0.0,4.6,2556.0,A,Automatic,FWD,2489.2,1976.12,2019,10990.0
2.0,934.7199999999999,SUV / Crossover,Jersey City,18.0,131,7304,3500.0,6.0,silver,False,1094.74,Gasoline,1684.0199999999998,24.0,270.0,Gray,False,40.7216,1007.5,SILVER,-74.0832,Lexus,5.0,116051.0,RX 350,270.0,3497.0,4.176470588235294,2474.0,A,Automatic,AWD,2740.66,1884.68,2015,14999.0
1.0,1023.6199999999999,Pickup Truck,Gaffney,15.0,34,29341,5700.0,8.0,Maximum Steel Metallic Clearcoat,True,1041.3999999999999,Gasoline,1993.8999999999999,21.0,395.0,Diesel Gray/Black,False,35.0984,1006.0,UNKNOWN,-81.6723,RAM,6.0,57841.0,1500,395.0,1588.0,3.875,2180.0,A,8-Speed Automatic,4WD,3568.7,2016.76,2017,32965.0
1.0,934.7199999999999,Sedan,Pinconning,25.0,45,48650,2500.0,4.0,Silver Ice Metallic,True,1069.34,Gasoline,1463.04,36.0,196.0,jet black,False,43.8586,1006.5,SILVER,-83.9661,Chevrolet,5.0,94667.0,Malibu,196.0,1638.0,4.083333333333333,2295.5,A,6-Speed Automatic Overdrive,FWD,2738.12,2026.9199999999998,2015,9500.0
1.0,967.74,Sedan,Columbia,29.0,66,62236,1500.0,4.0,Summit White,True,1054.1,Gasoline,1470.6599999999999,36.0,160.0,Jet Black Leather,True,38.4803,1006.5,WHITE,-90.2209,Chevrolet,5.0,3.0,Malibu,160.0,0.0,4.636363636363637,1342.0,,,FWD,2829.56,1854.1999999999998,2020,27574.0
1.0,1003.3,SUV / Crossover,Fort Myers,24.0,50,33907,2000.0,4.0,Garnet Metallic,True,1026.1599999999999,Gasoline,1628.1399999999999,30.0,237.0,Sedona/Jet Black,True,26.5591,1006.5,UNKNOWN,-81.8719,Cadillac,5.0,0.0,XT4,237.0,0.0,3.6,879.0,A,Automatic,FWD,2778.7599999999998,2120.9,2020,46670.0
2.0,927.0999999999999,Minivan,Haines City,12.0,22,33844,3600.0,6.0,Octane Red Pearlcoat,True,1033.78,Flex Fuel Vehicle,1752.6,18.0,283.0,Black,False,28.1365,1006.0,RED,-81.6402,Dodge,7.0,34347.0,Grand Caravan,283.0,,4.466666666666667,2330.0,A,6-Speed Automatic,FWD,3078.48,2247.9,2019,18695.0
1.0,866.14,Sedan,Pleasanton,17.0,67,94588,4000.0,8.0,Black,True,1051.56,Gasoline,1498.6,26.0,603.0,Black (851),True,37.6999,1006.5,BLACK,-121.902,Mercedes-Benz,5.0,14.0,S-Class,603.0,,4.303571428571429,1707.0,A,Automatic,AWD,3164.8399999999997,2131.06,2020,159310.0
5.0,975.3599999999999,SUV / Crossover,Auburn,20.0,34,36830,3500.0,6.0,Modern Steel,True,1038.86,Gasoline,1793.2399999999998,27.0,280.0,Black,True,32.6185,1006.0,UNKNOWN,-85.4614,Honda,8.0,12.0,Pilot,280.0,0.0,5.0,2481.0,A,9-Speed Automatic,FWD,2819.3999999999996,1996.4399999999998,2021,40080.0
3.0,850.9,Sedan,Palatine,33.0,162,60074,1600.0,4.0,Olympus Silver,True,1069.34,Gasoline,1450.34,41.0,120.0,Black,True,42.1537,1008.5,SILVER,-88.0395,Hyundai,5.0,0.0,Accent,120.0,0.0,3.96,2306.5,A,Automatic,FWD,2580.64,1729.7399999999998,2020,17415.0
1.0,899.16,Sedan,Sarasota,19.0,8,34233,3600.0,6.0,Silver Moonlight Metallic,True,1160.78,Gasoline,1452.8799999999999,27.0,335.0,Gray (Light Platinum with Jet Black Accents),False,27.2692,1005.5,SILVER,-82.4705,Cadillac,5.0,29908.0,CTS,335.0,469.0,4.605263157894737,2792.5,A,Automatic,AWD,2910.8399999999997,2052.3199999999997,2017,29990.0
2.0,990.5999999999999,Minivan,Shrewsbury,18.0,29,7702,3600.0,6.0,granite crystal metallic clearcoat,True,1043.94,Gasoline,1775.46,28.0,287.0,alloy,False,40.3246,1006.0,GRAY,-74.0716,Chrysler,8.0,30013.0,Pacifica,287.0,702.0,4.36,2131.0,A,9-Speed Automatic,FWD,3088.64,2296.16,2017,24990.0
2.0,782.3199999999999,Coupe,Eastpointe,28.0,11,48021,1800.0,4.0,Red,False,1071.88,Gasoline,1397.0,39.0,140.0,Lt. Gray,False,42.473,1006.0,RED,-82.9523,Honda,5.0,50095.0,Civic Coupe,140.0,1970.0,4.6923076923076925,2214.0,A,5-Speed Automatic,FWD,2621.2799999999997,1752.6,2012,12990.0
1.0,993.14,Sedan,Portage,24.0,40,46368,1800.0,4.0,Candy White,True,1076.9599999999998,Gasoline,1485.8999999999999,36.0,170.0,Titan Black,False,41.5515,1006.5,WHITE,-87.2174,Volkswagen,5.0,30982.0,Passat,170.0,130.0,4.25531914893617,842.0,A,Automatic,FWD,2804.16,1833.8799999999999,2015,12977.0
1.0,1107.44,Pickup Truck,Fort Dodge,18.0,12,50501,3500.0,6.0,Rapid Red Metallic Tinted Clearcoat,True,1115.06,Gasoline,1960.8799999999999,23.0,375.0,Medium Earth Gray w/Cloth 40/Console/40 Front Seat,True,,1006.0,RED,-94.1598,Ford,6.0,2.0,F-150,395.0,0.0,4.4,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,46108.0
1.0,1023.6199999999999,SUV / Crossover,Binghamton,19.0,18,13901,3200.0,6.0,Bright White Clearcoat,True,1043.94,Gasoline,1681.48,27.0,271.0,Black,True,42.1587,1006.0,WHITE,-75.8965,Jeep,5.0,3.0,Cherokee,270.0,0.0,4.0,1647.5,A,9-Speed Automatic,4WD,2707.64,1859.28,2020,31840.0
1.0,,Coupe,The Woodlands,14.0,52,77384,6200.0,8.0,Torch Red,True,1094.74,Gasoline,1236.98,21.0,638.0,Black (Ebony),False,30.196,1006.5,RED,-95.4544,Chevrolet,2.0,11756.0,Corvette,638.0,6554.0,4.2745098039215685,2202.0,M,6-Speed Manual,RWD,2684.7799999999997,1927.8600000000001,2013,78888.0
2.0,949.9599999999999,Sedan,Norcross,32.0,7,30071,1500.0,4.0,Gray,False,1074.4199999999998,Gasoline,1414.78,42.0,174.0,Black,False,33.9339,1005.5,GRAY,-84.1718,Honda,5.0,51266.0,Civic,174.0,1216.0,4.416666666666667,931.0,A,Automatic,FWD,2700.02,1798.32,2017,18998.0
8.0,962.6599999999999,SUV / Crossover,Linn,25.0,50,65051,2500.0,4.0,Glacier White,True,1092.2,Gasoline,1714.5,32.0,170.0,Black (Charcoal),False,38.4925,1006.5,WHITE,-91.8576,Nissan,7.0,59442.0,Rogue,170.0,1372.0,4.125,2287.5,CVT,Continuously Variable Transmission,AWD,2705.1,1838.96,2016,13998.0
1.0,934.7199999999999,SUV / Crossover,North Pekin,21.0,30,61554,2000.0,4.0,BLACK,False,1026.1599999999999,Gasoline,1684.0199999999998,28.0,240.0,BLACK LEATHER,False,40.6327,1006.0,BLACK,-89.6206,Ford,5.0,105345.0,Escape,240.0,527.0,4.25,1010.0,A,6-Speed Automatic,AWD,2689.86,2077.72,2014,11960.0
2.0,927.0999999999999,SUV / Crossover,Schenectady,27.0,6,12302,2500.0,4.0,Pure Red,True,1094.74,Gasoline,1615.44,34.0,182.0,Black Leather,True,42.853,1005.5,RED,-73.9412,Subaru,5.0,0.0,Crosstrek,182.0,0.0,5.0,2288.0,CVT,Continuously Variable Transmission,AWD,2664.46,1803.3999999999999,2021,32584.0
5.0,1074.4199999999998,Pickup Truck,Odessa,13.0,1,79762,5700.0,8.0,MAGNETIC GRAY METALLIC,True,1079.5,Gasoline,1925.3199999999997,18.0,381.0,GRAPHITE,False,31.9049,1005.5,GRAY,-102.338,Toyota,6.0,69075.0,Tundra,381.0,1388.0,4.111111111111111,2000.5,A,Automatic,4X2,3700.7799999999993,2029.46,2014,29988.0
8.0,891.54,SUV / Crossover,Seymour,22.0,169,47274,1300.0,4.0,Glacier Metallic Clearcoat,True,1046.48,Gasoline,1689.1,30.0,177.0,Black,True,38.9581,1008.5,UNKNOWN,-85.8585,Jeep,5.0,0.0,Renegade,177.0,0.0,4.708333333333333,980.0,A,9-Speed Automatic,FWD,2570.48,2021.8399999999997,2020,21120.0
8.0,970.28,SUV / Crossover,Saint George,23.0,149,84770,2000.0,4.0,,False,1054.1,Gasoline,1651.0,30.0,164.0,,False,37.1022,1008.0,UNKNOWN,-113.59,Hyundai,5.0,72313.0,Tucson,164.0,1088.0,4.666666666666667,2075.5,A,6-Speed Automatic,FWD,2669.5399999999995,1849.12,2017,16900.0
2.0,927.0999999999999,Minivan,Denver,12.0,38,80234,3600.0,6.0,Billet Clearcoat,True,1033.78,Flex Fuel Vehicle,1752.6,18.0,283.0,Black/Light Graystone,False,39.8852,1006.0,UNKNOWN,-105.025,Dodge,7.0,44188.0,Grand Caravan,283.0,327.0,4.0,2330.0,A,6-Speed Automatic,FWD,3078.48,2247.9,2019,16999.0
1.0,881.38,Pickup Truck,Ashland,13.0,9,54806,5700.0,8.0,Deep Cherry Red Crystal Pearl,True,1041.3999999999999,Gasoline,1922.78,19.0,390.0,,False,46.5707,1005.5,RED,-90.9767,RAM,6.0,106232.0,1500,390.0,391.0,4.4,2203.5,A,Automatic,4WD,3568.7,2016.76,2012,16388.0
1.0,878.84,Hatchback,Tulsa,27.0,13,74107,1400.0,4.0,White,True,1061.7199999999998,Gasoline,1516.3799999999999,37.0,138.0,Dark Pewter/Dark Titanium,False,36.0898,1006.0,WHITE,-96.0003,Chevrolet,5.0,122026.0,Sonic,138.0,886.0,3.9722222222222223,1324.0,A,6-Speed Automatic,FWD,2524.76,1734.82,2013,6988.0
3.0,1102.36,Pickup Truck,Green Bay,23.0,57,54302,3000.0,6.0,Black,True,1130.3,Diesel,1917.6999999999998,29.0,277.0,Black,True,44.4838,1006.5,BLACK,-87.9663,Chevrolet,6.0,4.0,Silverado 1500,355.0,0.0,4.666666666666667,2241.5,A,Automatic,4WD,3743.96,2062.48,2020,56722.0
5.0,1059.18,SUV / Crossover,Benton,19.0,55,72019,3500.0,6.0,Gray,True,1074.4199999999998,Gasoline,1793.2399999999998,26.0,284.0,Black (Charcoal),False,34.6086,1006.5,GRAY,-92.534,Nissan,7.0,26274.0,Pathfinder,284.0,1348.0,4.289473684210527,2529.5,CVT,Continuously Variable Transmission,4WD,2900.68,1960.8799999999999,2019,24003.0
1.0,881.38,Pickup Truck,South Paris,15.0,139,4281,5700.0,8.0,Brilliant Black Crystal Pearlcoa,True,1041.3999999999999,Gasoline,1973.58,21.0,395.0,Diesel Gray/Black,False,44.2145,1008.0,BLACK,-70.5213,RAM,6.0,109617.0,1500,395.0,527.0,4.0,2180.0,A,Automatic,4WD,3568.7,2016.76,2016,22400.0
3.0,906.78,SUV / Crossover,Springfield,24.0,16,65807,1400.0,4.0,GB8,True,1036.32,Gasoline,1656.08,29.0,138.0,AFK/,True,37.1483,1006.0,UNKNOWN,-93.296,Chevrolet,5.0,2.0,Trax,138.0,0.0,4.142857142857143,174.0,A,6-Speed Automatic,AWD,2555.24,1775.46,2020,16861.0
19.0,876.3,Sedan,White Marsh,21.0,29,21162,3500.0,6.0,Gray,False,1082.04,Gasoline,1447.8,34.0,290.0,Black,False,39.3694,1006.0,GRAY,-76.4473,Acura,5.0,38553.0,TLX,290.0,870.0,4.461538461538462,2383.5,A,Automatic,FWD,2776.22,1854.1999999999998,2015,20998.0
2.0,942.34,Minivan,Duncannon,17.0,186,17020,3600.0,6.0,White Knuckle Clearcoat,True,1033.78,Flex Fuel Vehicle,1752.6,25.0,283.0,Black/Light Graystone,True,40.3718,1008.5,WHITE,-77.0238,Dodge,7.0,22.0,Grand Caravan,283.0,0.0,3.75,2330.0,A,6-Speed Automatic,FWD,3078.48,2247.9,2019,25056.0
55.0,894.08,Sedan,Paramus,20.0,90,7652,3000.0,6.0,,True,1059.18,Gasoline,1430.0199999999998,27.0,362.0,Black,False,40.9721,1007.0,UNKNOWN,-74.0805,Mercedes-Benz,5.0,15151.0,C-Class,362.0,2109.0,4.3478260869565215,1092.0,A,Automatic,AWD,2839.72,2019.3,2018,50875.0
4.0,927.0999999999999,Hatchback,Houston,27.0,13,77036,2000.0,4.0,Ice Silver Metallic,True,1094.74,Gasoline,1480.82,35.0,152.0,Black,False,29.665,1006.0,SILVER,-95.5577,Subaru,5.0,15932.0,Impreza,152.0,129.0,4.132075471698113,2172.5,CVT,Continuously Variable Transmission,AWD,2669.5399999999995,1778.0,2017,18998.0
3.0,850.9,Sedan,Minneapolis,33.0,177,55431,1600.0,4.0,Clear White,True,1069.34,Gasoline,1450.34,41.0,120.0,Black,True,44.8587,1008.5,WHITE,-93.3014,Kia,5.0,0.0,Rio,120.0,0.0,4.363636363636363,2306.0,A,Automatic,FWD,2580.64,1724.66,2020,16815.0
2.0,1026.1599999999999,SUV / Crossover,Vienna,28.0,131,22182,1500.0,4.0,Radiant Red,True,1049.02,Gasoline,1678.9399999999998,34.0,190.0,Gray,True,38.9284,1007.5,RED,-77.2417,Honda,5.0,5.0,CR-V,190.0,0.0,4.315789473684211,1089.5,CVT,Continuously Variable Transmission,FWD,2661.9199999999996,1854.1999999999998,2020,26170.0
5.0,1041.3999999999999,SUV / Crossover,Spokane,20.0,50,99201,3500.0,6.0,Celestial Silver Metallic,True,1026.1599999999999,Gasoline,1729.7399999999998,27.0,295.0,Black,True,47.6534,1006.5,SILVER,-117.429,Toyota,8.0,5.0,Highlander,295.0,0.0,4.384615384615385,2481.5,A,Automatic,AWD,2849.88,1930.3999999999999,2020,41557.0
8.0,970.28,SUV / Crossover,Greenville,21.0,27,29607,2000.0,4.0,Silver,False,1054.1,Gasoline,1645.9199999999998,26.0,164.0,Gray,False,34.8119,1006.0,SILVER,-82.3349,Hyundai,5.0,25330.0,Tucson,164.0,1410.0,4.307692307692308,2075.5,A,Automatic,AWD,2669.5399999999995,1849.12,2016,17998.0
4.0,965.1999999999999,Sedan,Show Low,25.0,30,85901,2500.0,4.0,CELESTIAL SILVER METALLIC,,1069.34,Gasoline,1450.34,34.0,202.0,LA20 BLACK,True,34.2542,1006.0,SILVER,-110.03,Toyota,5.0,0.0,Camry,202.0,0.0,3.933333333333333,2291.0,A,8-Speed Automatic,AWD,2824.48,1838.96,2020,35237.0
1.0,1008.38,SUV / Crossover,Seguin,18.0,58,78155,3600.0,6.0,SIL/Silver,False,1041.3999999999999,Gasoline,1676.3999999999999,25.0,310.0,,False,29.5572,1006.5,SILVER,-97.9586,GMC,7.0,32314.0,Acadia,310.0,162.0,4.555555555555555,2635.5,A,Automatic,FWD,2857.5,1915.16,2017,25777.0
1.0,1066.8,SUV / Crossover,Saint Louis,16.0,48,63123,5300.0,8.0,Shadow Gray Metallic,True,1130.3,Gasoline,1927.8600000000001,20.0,355.0,Jet Black,True,38.5189,1006.5,GRAY,-90.3429,Chevrolet,8.0,,Tahoe,277.0,0.0,4.461538461538462,980.0,A,Automatic,4WD,3070.86,2057.4,2021,73950.0
1.0,947.4199999999998,SUV / Crossover,Franklin,23.0,82,53132,2000.0,4.0,Magnetic Metallic,True,1094.74,Gasoline,1684.0199999999998,30.0,245.0,Charcoal Black,False,42.9284,1007.0,GRAY,-88.0488,Ford,5.0,38444.0,Escape,245.0,850.0,4.75,1637.5,A,Automatic,FWD,2689.86,2077.72,2017,16494.0
3.0,972.8199999999998,SUV / Crossover,Durham,22.0,385,27707,2400.0,4.0,White Clearcoat,True,1061.7199999999998,Gasoline,1645.9199999999998,31.0,180.0,Black,False,35.9635,1005.5,WHITE,-78.9731,Jeep,5.0,3003.0,Compass,180.0,1222.0,3.0,2037.5,A,6-Speed Automatic,FWD,2636.52,2032.0,2020,23533.0
3.0,906.78,SUV / Crossover,Johnston,24.0,13,2919,1400.0,4.0,Summit White,True,1036.32,Gasoline,1684.0199999999998,29.0,138.0,Jet Black,True,41.8266,1006.0,WHITE,-71.51,Chevrolet,5.0,5.0,Trax,138.0,0.0,4.722222222222222,174.0,A,6-Speed Automatic,AWD,2555.24,1775.46,2020,22315.0
1.0,993.14,SUV / Crossover,Roseville,17.0,17,95661,3600.0,6.0,Crystal White Tricoat,True,1046.48,Gasoline,1775.46,24.0,310.0,White (Maple Sugar),True,38.7507,1006.0,WHITE,-121.254,Cadillac,7.0,3.0,XT6,310.0,0.0,4.909090909090909,2585.5,A,Automatic,4WD,2862.58,1963.4199999999998,2020,68340.0
5.0,975.3599999999999,SUV / Crossover,Bristol,19.0,57,37620,3500.0,6.0,Lunar Silver Metallic,True,1038.86,Gasoline,1793.2399999999998,26.0,280.0,Gray,True,36.5431,1006.5,SILVER,-82.2325,Honda,8.0,18.0,Pilot,280.0,0.0,4.4375,2481.0,A,9-Speed Automatic,AWD,2819.3999999999996,1996.4399999999998,2021,42080.0
1.0,980.4399999999999,SUV / Crossover,Rio Vista,18.0,134,94571,3600.0,6.0,Bright White Clearcoat,True,1023.6199999999999,Gasoline,1800.8600000000001,25.0,295.0,Black,False,38.1627,1007.5,WHITE,-121.699,Dodge,7.0,92810.0,Durango,295.0,2033.0,4.833333333333333,2530.0,A,8-Speed Automatic,AWD,3042.9199999999996,2171.7,2016,20588.0
1.0,1054.1,SUV / Crossover,Mount Vernon,17.0,13,47620,3500.0,6.0,Magnetic Metallic,True,1115.06,Gasoline,1940.56,22.0,375.0,Black (Ebony),True,,1006.0,GRAY,-87.8742,Ford,7.0,0.0,Expedition,375.0,0.0,3.395348837209302,1360.0,A,Automatic,4WD,3111.5,2372.36,2020,67446.0
5.0,1041.3999999999999,SUV / Crossover,Boston,20.0,22,2122,3500.0,6.0,Midnight Black Metallic,True,1026.1599999999999,Gasoline,1729.7399999999998,27.0,295.0,Black,True,42.298,1006.0,BLACK,-71.0491,Toyota,8.0,2.0,Highlander,295.0,0.0,3.7142857142857135,2481.5,A,Automatic,AWD,2849.88,1930.3999999999999,2020,42843.0
1.0,868.6800000000001,Sedan,Birmingham,21.0,37,35216,3500.0,6.0,Super Black,True,1143.0,Gasoline,1435.1,30.0,300.0,Black (Charcoal),False,33.3947,1006.0,BLACK,-86.8064,Nissan,5.0,49740.0,Maxima,300.0,2791.0,4.111111111111111,2330.5,CVT,Continuously Variable Transmission,FWD,2776.22,1859.28,2017,26885.0
3.0,972.8199999999998,SUV / Crossover,Pueblo,22.0,114,81003,2400.0,4.0,White,False,1061.7199999999998,Gasoline,1645.9199999999998,31.0,180.0,Black,False,38.2793,1007.5,WHITE,-104.607,Jeep,5.0,32318.0,Compass,180.0,693.0,4.8,2037.5,A,6-Speed Automatic,FWD,2636.52,2032.0,2018,20795.0
1.0,977.9,Pickup Truck,Weatherford,16.0,206,76087,5600.0,8.0,Glacier White,True,1061.7199999999998,Gasoline,1915.16,22.0,400.0,"White (B92,C03,K02,L95,T01,U01,Z69)",True,32.7569,1009.0,WHITE,-97.7051,Nissan,6.0,10.0,Titan,400.0,0.0,4.0,2206.5,A,9-Speed Automatic,4X2,3550.92,2019.3,2020,38121.0
84.0,906.78,Sedan,Carlsbad,28.0,38,92008,2000.0,4.0,Galactic Gray,True,1071.88,Gasoline,1435.1,37.0,147.0,Black,False,33.1325,1006.0,GRAY,-117.323,Hyundai,5.0,19100.0,Elantra,147.0,664.0,4.526315789473684,2316.0,A,6-Speed Automatic,FWD,2700.02,1800.8600000000001,2017,16777.0
1.0,838.1999999999999,Coupe,Pittsburgh,23.0,33,15234,2000.0,4.0,White,False,1054.1,Gasoline,1417.32,35.0,240.0,Black,False,40.3841,1006.0,WHITE,-79.995,BMW,4.0,117000.0,2 Series,240.0,97.0,4.047619047619048,852.5,A,8-Speed Automatic,RWD,2689.86,1981.1999999999998,2016,12995.0
5.0,1026.1599999999999,SUV / Crossover,San Jose,28.0,66,95136,1500.0,4.0,Crystal Black Pearl,True,1049.02,Gasoline,1678.9399999999998,34.0,190.0,Black,True,37.2754,1006.5,BLACK,-121.867,Honda,5.0,3.0,CR-V,190.0,0.0,2.5,1089.5,CVT,Continuously Variable Transmission,FWD,2661.9199999999996,1854.1999999999998,2020,26170.0
2.0,1031.24,SUV / Crossover,Platteville,21.0,155,53818,2000.0,4.0,DESERTGOLD,True,1082.04,Gasoline,1734.82,28.0,250.0,CERAMIC,True,42.7262,1008.0,UNKNOWN,-90.4824,Ford,5.0,3.0,Edge,250.0,0.0,4.833333333333333,1640.0,A,8-Speed Automatic,AWD,2849.88,2179.3199999999997,2020,43290.0
1.0,909.3199999999998,Pickup Truck,Fairhaven,17.0,5,2719,3600.0,6.0,Onyx Black,True,1143.0,Gasoline,1793.2399999999998,24.0,308.0,Jet Black,False,41.648,1005.5,BLACK,-70.8867,GMC,5.0,6630.0,Canyon,181.0,747.0,5.0,1184.5,A,Automatic,4WD,3258.82,2131.06,2020,40000.0
2.0,990.5999999999999,Minivan,Moon Township,18.0,72,15108,3600.0,6.0,Bright White Clear Coat,True,1043.94,Gasoline,1775.46,28.0,287.0,Toffee/Cognac/Alloy,False,40.5249,1007.0,WHITE,-80.213,Chrysler,8.0,44665.0,Pacifica,287.0,1301.0,4.3,2131.0,A,Automatic,FWD,3088.64,2296.16,2017,25900.0
3.0,1102.36,Pickup Truck,Santa Maria,17.0,36,93454,5300.0,8.0,Summit White,True,1130.3,Gasoline,1917.6999999999998,23.0,355.0,Jet Black,False,34.9531,1006.0,WHITE,-120.414,Chevrolet,6.0,4959.0,Silverado 1500,355.0,747.0,4.142857142857143,2241.5,A,8-Speed Automatic,4X2,3743.96,2062.48,2020,42763.0
1.0,1104.8999999999999,Pickup Truck,Bellevue,17.0,9,68147,3700.0,6.0,Pale Adobe Metallic,True,1051.56,Flex Fuel Vehicle,1905.0,23.0,302.0,Pale Adobe,False,41.1836,1005.5,UNKNOWN,-95.941,Ford,6.0,126381.0,F-150,411.0,328.0,4.375,2467.0,A,6-Speed Automatic,4X2,3670.2999999999997,2463.7999999999997,2013,15888.0
2.0,927.0999999999999,Minivan,Mankato,17.0,56,56001,3600.0,6.0,Granite Pearl Coat,True,1033.78,Flex Fuel Vehicle,1752.6,25.0,283.0,Black,False,44.1668,1006.5,UNKNOWN,-93.9548,Dodge,7.0,40482.0,Grand Caravan,283.0,1197.0,4.521739130434782,2330.0,A,Automatic,FWD,3078.48,2247.9,2019,19989.0
226847.0,944.88,SUV / Crossover,Bennington,22.0,18,5201,2500.0,4.0,RUBY FLARE PEARL,True,1082.04,Gasoline,1673.8600000000001,28.0,176.0,Black,False,42.9099,1006.0,UNKNOWN,-73.2202,Toyota,5.0,22243.0,RAV4,176.0,286.0,3.4615384615384617,2136.0,A,Automatic,AWD,2659.38,1844.0399999999997,2018,21988.0
1.0,1107.44,Pickup Truck,Apopka,16.0,33,32703,3500.0,6.0,Black,True,1115.06,Gasoline,1960.8799999999999,22.0,375.0,Black,True,28.6729,1006.0,BLACK,-81.4811,Ford,6.0,3.0,F-150,395.0,0.0,4.285714285714286,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,47868.0
1.0,894.08,Sedan,Jenkintown,28.0,14,19046,2500.0,4.0,Pearl White Tricoat,True,1112.5199999999998,Gasoline,1442.7199999999998,39.0,188.0,Black (Charcoal),True,40.1075,1006.0,WHITE,-75.1241,Nissan,5.0,10.0,Altima,188.0,0.0,4.190476190476191,1890.0,CVT,Continuously Variable Transmission,FWD,2824.48,1851.66,2020,26296.0
1.0,1003.3,SUV / Crossover,Enid,17.0,30,73703,3500.0,6.0,Shadow Black,True,1089.6599999999999,Gasoline,1778.0,24.0,290.0,Ebony Black,False,36.3908,1006.0,BLACK,-97.9176,Ford,7.0,43923.0,Explorer,290.0,1152.0,4.071428571428571,2127.5,A,6-Speed Automatic,FWD,2865.12,2291.08,2017,26999.0
3.0,949.9599999999999,Sedan,Woodbridge,29.0,179,22191,2000.0,4.0,Gun Metallic,,1117.6,Gasoline,1445.26,39.0,149.0,Black (Charcoal),True,38.6313,1008.5,GRAY,-77.2734,Nissan,5.0,9.0,Sentra,149.0,0.0,4.047619047619048,2273.0,CVT,Continuously Variable Transmission,FWD,2712.72,1816.1,2020,19824.0
1.0,962.6599999999999,Sedan,Cape May Court House,21.0,197,8210,2000.0,4.0,Shadow Metallic,,1076.9599999999998,Gasoline,1452.8799999999999,31.0,237.0,Jet Black with Jet Black Accents,True,39.0809,1009.0,UNKNOWN,-74.8155,Cadillac,5.0,4.0,CT5,335.0,0.0,4.571428571428571,1402.5,A,Automatic,AWD,2946.3999999999996,2039.62,2020,53145.0
1.0,1054.1,SUV / Crossover,Glen Allen,17.0,195,23060,3500.0,6.0,Agate Black,True,1115.06,Gasoline,1940.56,23.0,375.0,Black (Ebony),True,37.6466,1009.0,BLACK,-77.581,Ford,8.0,25.0,Expedition,375.0,0.0,4.142857142857143,1360.0,A,Automatic,4X2,3342.64,2372.36,2020,59860.0
1.0,1102.36,Pickup Truck,Minden,17.0,20,71055,5300.0,8.0,Summit White,True,1130.3,Gasoline,1917.6999999999998,23.0,355.0,White (Dark Walnut/slate W/perforated Leather Appointed),True,32.6154,1006.0,WHITE,-93.2868,GMC,6.0,3.0,Sierra 1500,277.0,0.0,4.0,980.0,A,8-Speed Automatic,4X2,3743.96,2062.48,2020,53170.0
1.0,1148.08,Pickup Truck,Fitchburg,19.0,480,1420,3600.0,6.0,Bright White Clear-Coat Exterior Paint,True,1038.86,Flex Fuel Vehicle,1971.0399999999997,24.0,305.0,Diesel Gray/Black,True,42.5859,1007.0,WHITE,-71.7763,RAM,6.0,94.0,1500,395.0,0.0,4.7,2180.0,A,Automatic,4WD,3672.8399999999997,2085.3399999999997,2019,38068.0
5.0,1059.18,SUV / Crossover,Stafford,20.0,16,77477,3500.0,6.0,Caspian Blue Metallic,False,1074.4199999999998,Gasoline,1793.2399999999998,27.0,284.0,Almond,False,29.6463,1006.0,BLUE,-95.573,Nissan,7.0,11494.0,Pathfinder,284.0,1881.0,4.260869565217392,2529.5,CVT,Continuously Variable Transmission,FWD,2900.68,1960.8799999999999,2019,31660.0
